:START_ID,:END_ID,:TYPE
Artifact_陶器_121,E25_ManMadeFeature_Artifact_陶器_121_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_122,E25_ManMadeFeature_Artifact_陶器_122_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_123,E25_ManMadeFeature_Artifact_陶器_123_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_124,E25_ManMadeFeature_Artifact_陶器_124_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_124,E12_Production_Artifact_陶器_124,P108_was_produced_by
E12_Production_Artifact_陶器_124,E55_Type_04119f8b3f,P32_used_general_technique
Artifact_陶器_125,E25_ManMadeFeature_Artifact_陶器_125_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_126,E25_ManMadeFeature_Artifact_陶器_126_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_127,E25_ManMadeFeature_Artifact_陶器_127_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_128,E25_ManMadeFeature_Artifact_陶器_128_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_128,E36_VisualItem_Artifact_陶器_128_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_128_纹饰类型,E55_Type_0f3aa26ab6,P2_has_type
Artifact_陶器_129,E25_ManMadeFeature_Artifact_陶器_129_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_130,E25_ManMadeFeature_Artifact_陶器_130_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_131,E25_ManMadeFeature_Artifact_陶器_131_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_132,E25_ManMadeFeature_Artifact_陶器_132_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_133,E25_ManMadeFeature_Artifact_陶器_133_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_134,E25_ManMadeFeature_Artifact_陶器_134_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_135,E25_ManMadeFeature_Artifact_陶器_135_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_136,E25_ManMadeFeature_Artifact_陶器_136_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_136,E52_时间跨度_Artifact_陶器_136_制作年代,P4_has_time-span
Artifact_陶器_137,E25_ManMadeFeature_Artifact_陶器_137_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_137,E52_时间跨度_Artifact_陶器_137_制作年代,P4_has_time-span
Artifact_陶器_138,E25_ManMadeFeature_Artifact_陶器_138_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_139,E25_ManMadeFeature_Artifact_陶器_139_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_140,E25_ManMadeFeature_Artifact_陶器_140_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_141,E25_ManMadeFeature_Artifact_陶器_141_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_142,E25_ManMadeFeature_Artifact_陶器_142_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_143,E25_ManMadeFeature_Artifact_陶器_143_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_144,E25_ManMadeFeature_Artifact_陶器_144_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_144,E19_PhysicalObject_Artifact_陶器_144_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_144_器物组合,E55_Type_9f1a6313dd,P2_has_type
Artifact_陶器_145,E25_ManMadeFeature_Artifact_陶器_145_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_145,E19_PhysicalObject_Artifact_陶器_145_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_145_器物组合,E55_Type_9f1a6313dd,P2_has_type
Artifact_陶器_146,E25_ManMadeFeature_Artifact_陶器_146_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_147,E25_ManMadeFeature_Artifact_陶器_147_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_148,E25_ManMadeFeature_Artifact_陶器_148_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_149,E25_ManMadeFeature_Artifact_陶器_149_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_150,E25_ManMadeFeature_Artifact_陶器_150_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_150,E19_PhysicalObject_Artifact_陶器_150_器物组合,P46_is_composed_of
E19_PhysicalObject_Artifact_陶器_150_器物组合,E55_Type_532d9e361f,P2_has_type
Artifact_陶器_151,E25_ManMadeFeature_Artifact_陶器_151_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_152,E25_ManMadeFeature_Artifact_陶器_152_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_153,E25_ManMadeFeature_Artifact_陶器_153_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_153,E57_Material_Artifact_陶器_153_掺杂物,P45_consists_of
Artifact_陶器_154,E25_ManMadeFeature_Artifact_陶器_154_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_155,E25_ManMadeFeature_Artifact_陶器_155_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_156,E25_ManMadeFeature_Artifact_陶器_156_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_157,E25_ManMadeFeature_Artifact_陶器_157_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_158,E25_ManMadeFeature_Artifact_陶器_158_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_159,E25_ManMadeFeature_Artifact_陶器_159_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_160,E25_ManMadeFeature_Artifact_陶器_160_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_161,E25_ManMadeFeature_Artifact_陶器_161_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_162,E25_ManMadeFeature_Artifact_陶器_162_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_163,E25_ManMadeFeature_Artifact_陶器_163_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_164,E25_ManMadeFeature_Artifact_陶器_164_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_165,E25_ManMadeFeature_Artifact_陶器_165_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_166,E25_ManMadeFeature_Artifact_陶器_166_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_167,E25_ManMadeFeature_Artifact_陶器_167_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_167,E57_Material_Artifact_陶器_167_掺杂物,P45_consists_of
Artifact_陶器_168,E25_ManMadeFeature_Artifact_陶器_168_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_168,E57_Material_Artifact_陶器_168_掺杂物,P45_consists_of
Artifact_陶器_169,E25_ManMadeFeature_Artifact_陶器_169_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_170,E25_ManMadeFeature_Artifact_陶器_170_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_170,E12_Production_Artifact_陶器_170,P108_was_produced_by
E12_Production_Artifact_陶器_170,记录其长、宽、高、重等定量数据。_Artifact_陶器_170_装饰手法,P32_used_specific_technique
Artifact_陶器_170,E39_行为者_Artifact_陶器_170_制作者,P14_carried_out_by
Artifact_陶器_170,E53_地点_Artifact_陶器_170_制作地点,P7_took_place_at
Artifact_陶器_171,E25_ManMadeFeature_Artifact_陶器_171_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_172,E25_ManMadeFeature_Artifact_陶器_172_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_173,E25_ManMadeFeature_Artifact_陶器_173_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_173,E12_Production_Artifact_陶器_173,P108_was_produced_by
E12_Production_Artifact_陶器_173,E55_Type_6d5264ec98,P32_used_specific_technique
Artifact_陶器_173,E36_VisualItem_Artifact_陶器_173_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_173_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_174,E25_ManMadeFeature_Artifact_陶器_174_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_174,E12_Production_Artifact_陶器_174,P108_was_produced_by
E12_Production_Artifact_陶器_174,E55_Type_6d5264ec98,P32_used_specific_technique
Artifact_陶器_174,E36_VisualItem_Artifact_陶器_174_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_174_纹饰类型,E55_Type_781dfb1fee,P2_has_type
Artifact_陶器_175,E25_ManMadeFeature_Artifact_陶器_175_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_176,E25_ManMadeFeature_Artifact_陶器_176_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_177,E25_ManMadeFeature_Artifact_陶器_177_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_177,E12_Production_Artifact_陶器_177,P108_was_produced_by
E12_Production_Artifact_陶器_177,记录其长、宽、高、重等定量数据。_Artifact_陶器_177_装饰手法,P32_used_specific_technique
Artifact_陶器_177,E36_VisualItem_Artifact_陶器_177_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_177_纹饰类型,E55_Type_366526c225,P2_has_type
Artifact_陶器_178,E25_ManMadeFeature_Artifact_陶器_178_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_178,E57_Material_Artifact_陶器_178_掺杂物,P45_consists_of
Artifact_陶器_179,E25_ManMadeFeature_Artifact_陶器_179_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_179,E36_VisualItem_Artifact_陶器_179_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_179_纹饰类型,E55_Type_2908fff697,P2_has_type
Artifact_陶器_180,E25_ManMadeFeature_Artifact_陶器_180_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_181,E25_ManMadeFeature_Artifact_陶器_181_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_181,E12_Production_Artifact_陶器_181,P108_was_produced_by
E12_Production_Artifact_陶器_181,记录其长、宽、高、重等定量数据。_Artifact_陶器_181_装饰手法,P32_used_specific_technique
Artifact_陶器_181,E36_VisualItem_Artifact_陶器_181_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_181_纹饰类型,E55_Type_bed304e3dc,P2_has_type
Artifact_陶器_182,E25_ManMadeFeature_Artifact_陶器_182_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_183,E25_ManMadeFeature_Artifact_陶器_183_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_183,E12_Production_Artifact_陶器_183,P108_was_produced_by
E12_Production_Artifact_陶器_183,记录其长、宽、高、重等定量数据。_Artifact_陶器_183_装饰手法,P32_used_specific_technique
Artifact_陶器_183,E36_VisualItem_Artifact_陶器_183_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_183_纹饰类型,E55_Type_2908fff697,P2_has_type
Artifact_陶器_184,E25_ManMadeFeature_Artifact_陶器_184_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_184,E57_Material_Artifact_陶器_184_掺杂物,P45_consists_of
Artifact_陶器_185,E25_ManMadeFeature_Artifact_陶器_185_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_185,E36_VisualItem_Artifact_陶器_185_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_185_纹饰类型,E55_Type_466e21b624,P2_has_type
Artifact_陶器_186,E25_ManMadeFeature_Artifact_陶器_186_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_187,E25_ManMadeFeature_Artifact_陶器_187_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_188,E25_ManMadeFeature_Artifact_陶器_188_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_189,E25_ManMadeFeature_Artifact_陶器_189_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_189,E12_Production_Artifact_陶器_189,P108_was_produced_by
E12_Production_Artifact_陶器_189,记录其长、宽、高、重等定量数据。_Artifact_陶器_189_装饰手法,P32_used_specific_technique
Artifact_陶器_189,E36_VisualItem_Artifact_陶器_189_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_189_纹饰类型,E55_Type_2908fff697,P2_has_type
Artifact_陶器_190,E25_ManMadeFeature_Artifact_陶器_190_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_190,E12_Production_Artifact_陶器_190,P108_was_produced_by
E12_Production_Artifact_陶器_190,记录其长、宽、高、重等定量数据。_Artifact_陶器_190_装饰手法,P32_used_specific_technique
Artifact_陶器_190,E36_VisualItem_Artifact_陶器_190_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_190_纹饰类型,E55_Type_2908fff697,P2_has_type
Artifact_陶器_191,E25_ManMadeFeature_Artifact_陶器_191_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_192,E25_ManMadeFeature_Artifact_陶器_192_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_193,E25_ManMadeFeature_Artifact_陶器_193_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_194,E25_ManMadeFeature_Artifact_陶器_194_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_194,E12_Production_Artifact_陶器_194,P108_was_produced_by
E12_Production_Artifact_陶器_194,记录其长、宽、高、重等定量数据。_Artifact_陶器_194_装饰手法,P32_used_specific_technique
Artifact_陶器_194,E36_VisualItem_Artifact_陶器_194_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_194_纹饰类型,E55_Type_08beabf173,P2_has_type
Artifact_陶器_195,E25_ManMadeFeature_Artifact_陶器_195_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_196,E25_ManMadeFeature_Artifact_陶器_196_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_197,E25_ManMadeFeature_Artifact_陶器_197_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_197,E57_Material_Artifact_陶器_197_掺杂物,P45_consists_of
Artifact_陶器_198,E25_ManMadeFeature_Artifact_陶器_198_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_199,E25_ManMadeFeature_Artifact_陶器_199_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_200,E25_ManMadeFeature_Artifact_陶器_200_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_200,E12_Production_Artifact_陶器_200,P108_was_produced_by
E12_Production_Artifact_陶器_200,记录其长、宽、高、重等定量数据。_Artifact_陶器_200_装饰手法,P32_used_specific_technique
Artifact_陶器_200,E36_VisualItem_Artifact_陶器_200_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_200_纹饰类型,E55_Type_241f42a2ca,P2_has_type
Artifact_陶器_201,E25_ManMadeFeature_Artifact_陶器_201_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_201,E12_Production_Artifact_陶器_201,P108_was_produced_by
E12_Production_Artifact_陶器_201,记录其长、宽、高、重等定量数据。_Artifact_陶器_201_装饰手法,P32_used_specific_technique
Artifact_陶器_201,E36_VisualItem_Artifact_陶器_201_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_201_纹饰类型,E55_Type_19d38b8011,P2_has_type
Artifact_陶器_202,E25_ManMadeFeature_Artifact_陶器_202_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_203,E25_ManMadeFeature_Artifact_陶器_203_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_204,E25_ManMadeFeature_Artifact_陶器_204_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_205,E25_ManMadeFeature_Artifact_陶器_205_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_205,E12_Production_Artifact_陶器_205,P108_was_produced_by
E12_Production_Artifact_陶器_205,记录其长、宽、高、重等定量数据。_Artifact_陶器_205_装饰手法,P32_used_specific_technique
Artifact_陶器_205,E36_VisualItem_Artifact_陶器_205_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_205_纹饰类型,E55_Type_d29660b20b,P2_has_type
Artifact_陶器_206,E25_ManMadeFeature_Artifact_陶器_206_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_206,E57_Material_Artifact_陶器_206_掺杂物,P45_consists_of
Artifact_陶器_207,E25_ManMadeFeature_Artifact_陶器_207_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_207,E57_Material_Artifact_陶器_207_掺杂物,P45_consists_of
Artifact_陶器_208,E25_ManMadeFeature_Artifact_陶器_208_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_209,E25_ManMadeFeature_Artifact_陶器_209_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_209,E57_Material_Artifact_陶器_209_掺杂物,P45_consists_of
Artifact_陶器_210,E25_ManMadeFeature_Artifact_陶器_210_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_210,E36_VisualItem_Artifact_陶器_210_纹饰类型,P65_shows_visual_item
E36_VisualItem_Artifact_陶器_210_纹饰类型,E55_Type_280114d5f4,P2_has_type
Artifact_陶器_211,E25_ManMadeFeature_Artifact_陶器_211_原始出土地点,P53_has_former_or_current_location
Artifact_陶器_211,E57_Material_Artifact_陶器_211_掺杂物,P45_consists_of
Artifact_陶器_211,E12_Production_Artifact_陶器_211,P108_was_produced_by
E12_Production_Artifact_陶器_211,记录其长、宽、高、重等定量数据。_Artifact_陶器_211_装饰手法,P32_used_specific_technique
