id:ID,:LABEL,name
E55_Type_af5d7ac9f7,E55_Type,璧环类 (Bi/Huan)
E55_Type_39489b5fc7,E55_Type,半圆形饰
E55_Type_1615637474,E55_Type,丧葬类
E55_Type_c418431969,E55_Type,玉三叉形器
E55_Type_05b0ffaf0a,E55_Type,玉半圆形饰
E55_Type_79cc4aa6d1,E55_Type,玉带盖柱形器
E55_Type_909a28a6c7,E55_Type,半壁形
E55_Type_e7440de683,E55_Type,圆牌
E55_Type_0a9e5f68f3,E55_Type,锥形饰
E55_Type_d7c3e60160,E55_Type,玉珠
E55_Type_699267efc7,E55_Type,玉管
E55_Type_c30d99fba9,E55_Type,管
E55_Type_0e0ec0e5b0,E55_Type,隧孔珠
E55_Type_148b1f7d30,E55_Type,珠
E55_Type_346806af19,E55_Type,残玉器
E55_Type_ae14aa508c,E55_Type,未描述
E55_Type_04b83c4d55,E55_Type,珠饰
E55_Type_da82243a40,E55_Type,管饰
E55_Type_89c34bf741,E55_Type,长管
E55_Type_77c576df49,E55_Type,圆柱形
E55_Type_522367cb09,E55_Type,玉锥形饰
E55_Type_767fb78aa6,E55_Type,扁圆柱形
E55_Type_0d34454446,E55_Type,矮圆柱形
E55_Type_d9406baa7d,E55_Type,镯形器
E55_Type_e86bc9a121,E55_Type,冠形器
E55_Type_0b17f13c1a,E55_Type,带盖柱形器
E55_Type_af3feb6c97,E55_Type,璜
E55_Type_69ccb9e62b,E55_Type,珠串
E55_Type_568c3ec862,E55_Type,纺轮
E55_Type_992b4cfc06,E55_Type,饰件
E55_Type_fd64d7fd68,E55_Type,方柱形锥形器
E55_Type_10620f63d4,E55_Type,圆柱形锥形器
E55_Type_92d6e9bf13,E55_Type,圆筒形琮
E55_Type_20f894903a,E55_Type,条形器
E55_Type_a9325623b8,E55_Type,管串
E55_Type_8d4471803c,E55_Type,半球形
E55_Type_28282e25aa,E55_Type,球形
E55_Type_6800639516,E55_Type,腰鼓形
E55_Type_520de72785,E55_Type,长圆形
E55_Type_2a449655e8,E55_Type,瓣形饰
E55_Type_caca2b5603,E55_Type,玉刻纹管
E55_Type_80c4c0d35e,E55_Type,环
E55_Type_7dce622f09,E55_Type,玉长管
E55_Type_095c6eab57,E55_Type,球形隧孔珠
E55_Type_ff1d9cf7e9,E55_Type,卵孔端饰
E55_Type_767d8cd96a,E55_Type,壁
E55_Type_ccd77e6f8c,E55_Type,坠饰
E55_Type_28d61e4fb3,E55_Type,鼓腰
E55_Type_8a3c5ecd05,E55_Type,戒指形端饰
E55_Type_1015aae0fa,E55_Type,弧形坠
E55_Type_6ae42b31b6,E55_Type,水晶坠
E55_Type_4df83c1c1a,E55_Type,管珠
E55_Type_ffaba38c2e,E55_Type,条形挂饰
E55_Type_3841ece80e,E55_Type,片状挂饰
E55_Type_70b2e03954,E55_Type,挂饰
E55_Type_d385388412,E55_Type,三角形挂饰
E55_Type_29d4e76401,E55_Type,不规则挂饰
E55_Type_21a2d19ac7,E55_Type,水晶管
E55_Type_bc8fdb0cea,E55_Type,环、玦
E55_Type_79250a732e,E55_Type,镂孔珠
E55_Type_448e390e8d,E55_Type,镯
E55_Type_e056c6b7ea,E55_Type,璧
E55_Type_2cf430fc73,E55_Type,端饰
E55_Type_159505d3f7,E55_Type,弹形器
E55_Type_b729c4f409,E55_Type,猪形饰
E55_Type_a068168d56,E55_Type,斜刃柄形器
E55_Type_ead0766876,E55_Type,柄形器
E55_Type_c39dc399c6,E55_Type,端器
E55_Type_acce13a463,E55_Type,玉戈
E55_Type_48d5d8084b,E55_Type,平刃柄形器
E55_Type_e48b775005,E55_Type,尖刃柄形器
E55_Type_03dc49f617,E55_Type,花头构件
E55_Type_c65f23dbf9,E55_Type,戈
E55_Type_0d98c74797,E55_Type,其他
E55_Type_668e0ec588,E55_Type,直内玉戈
E55_Type_d42626123d,E55_Type,尊
E55_Type_669127bdea,E55_Type,管状饰
