id,name,category,height,
obj_deecf216,T2⑦:39,Pottery,9.8,E22_Man_Made_Object
obj_75c2fe38,T1⑤B:56,Pottery,10.6,E22_Man_Made_Object
obj_ffb46e36,T1⑤B:63,Pottery,10.6,E22_Man_Made_Object
obj_29193b78,T4⑤B:25,Pottery,12.0,E22_Man_Made_Object
obj_184cfc95,T4②E:22,Pottery,11.5,E22_Man_Made_Object
obj_39f1d17d,T4⑤B:28,Pottery,10.5,E22_Man_Made_Object
obj_ac9f0f6b,T4⑤B:31,Pottery,11.0,E22_Man_Made_Object
obj_2f533d78,T1⑤B:42,Pottery,13.5,E22_Man_Made_Object
obj_7ae7bf89,T1⑤B:43,Pottery,16.0,E22_Man_Made_Object
obj_d08aa6a0,T1⑤B:68,Pottery,13.5,E22_Man_Made_Object
obj_c03dfb41,T2⑤B:19,Pottery,16.0,E22_Man_Made_Object
obj_f190e2d8,T1⑤B:9,Pottery,8.3,E22_Man_Made_Object
obj_3bf3cbef,T1⑤B:49,Pottery,8.0,E22_Man_Made_Object
obj_273b7c1b,T1⑤B:70,Pottery,5.8,E22_Man_Made_Object
obj_aa9d300d,T2②A:3,Pottery,5.2,E22_Man_Made_Object
obj_3b27bc26,T1⑤B:31,Pottery,2.8,E22_Man_Made_Object
obj_a8778434,T1⑤B:71,Pottery,7.0,E22_Man_Made_Object
obj_9d7c49f4,T5⑤:13,Pottery,3.6,E22_Man_Made_Object
obj_c5975326,T1⑤B:69,Pottery,13.7,E22_Man_Made_Object
obj_65fc6d99,T5⑤:15,Pottery,9.5,E22_Man_Made_Object
obj_97a1f86a,T5⑦:18,Pottery,17.3,E22_Man_Made_Object
obj_bbaa8f03,T2⑤B:33,Pottery,12.0,E22_Man_Made_Object
obj_34abc3b8,T5⑤:14,Pottery,6.8,E22_Man_Made_Object
obj_33a17e5f,T1⑤B:67,Pottery,8.0,E22_Man_Made_Object
obj_27f6606f,T1⑤B:59,Pottery,7.0,E22_Man_Made_Object
obj_db49ae11,T1⑤B:57,Pottery,6.0,E22_Man_Made_Object
obj_3758c3bb,T1⑤B:58,Pottery,7.6,E22_Man_Made_Object
obj_4cc3eff8,T5⑤:16,Pottery,8.8,E22_Man_Made_Object
obj_2956cf75,T1⑤B:62,Pottery,7.0,E22_Man_Made_Object
obj_f7a73df1,T4⑤B:35,Pottery,9.4,E22_Man_Made_Object
obj_af78cfa9,T4⑤B:8,Pottery,13.6,E22_Man_Made_Object
obj_85beca96,T4⑤B:7,Pottery,11.0,E22_Man_Made_Object
obj_68d4ff68,T1⑤B:80,Pottery,40.6,E22_Man_Made_Object
obj_f6320d02,T1⑦:75,Pottery,8.2,E22_Man_Made_Object
obj_945b6039,T1⑤B:48,Pottery,7.5,E22_Man_Made_Object
obj_5e8bf34a,T1⑤B:50,Pottery,6.0,E22_Man_Made_Object
obj_bbdd3c41,T1⑤B:76,Pottery,3.8,E22_Man_Made_Object
obj_41db2c13,T1⑤B:66,Pottery,6.5,E22_Man_Made_Object
obj_a57601c6,T4⑤B:19,Pottery,8.6,E22_Man_Made_Object
obj_3d3cc201,T1⑤B:79,Pottery,20.0,E22_Man_Made_Object
obj_fa4b4780,T5④C:10,Pottery,8.0,E22_Man_Made_Object
obj_41b926f0,T1⑤B:6,Pottery,10.8,E22_Man_Made_Object
obj_5dd2dba1,T1⑤B:77,Pottery,7.6,E22_Man_Made_Object
obj_5ccf0a86,T4②B:4,Pottery,3.0,E22_Man_Made_Object
obj_78ec7400,T2⑤B:30,Pottery,6.0,E22_Man_Made_Object
obj_e91f11b0,T2⑤B:12,Pottery,4.8,E22_Man_Made_Object
obj_01cc0d71,T4⑤B:17,Pottery,9.1,E22_Man_Made_Object
obj_c9e8e780,T1⑤B:65,Pottery,,E22_Man_Made_Object
obj_26fa47e7,T1⑤B:64,Pottery,,E22_Man_Made_Object
obj_308e81a8,T1⑤B:3,Pottery,20.2,E22_Man_Made_Object
obj_b2b92f9f,T1⑤B:81,Pottery,19.8,E22_Man_Made_Object
obj_85ded7ac,T1⑤B:82,Pottery,10.0,E22_Man_Made_Object
obj_aec2af25,T1⑤B:32,Pottery,21.6,E22_Man_Made_Object
obj_3dcb400a,T1⑤B:30,Pottery,8.0,E22_Man_Made_Object
obj_4a185a5f,T1⑤B:1,Pottery,1.1,E22_Man_Made_Object
obj_f8b59ab3,T4⑤B:10,Pottery,1.3,E22_Man_Made_Object
obj_bb89c9c3,T1⑤B:21,Pottery,1.8,E22_Man_Made_Object
obj_f9286970,T1⑤B:14,Pottery,5.0,E22_Man_Made_Object
obj_e162f852,T1⑤B:23,Pottery,,E22_Man_Made_Object
obj_468fc9ba,T1⑤B:33,Pottery,,E22_Man_Made_Object
obj_f56d0f1f,T1⑤B:34,Pottery,,E22_Man_Made_Object
obj_98f50d17,T4⑦:21,Pottery,,E22_Man_Made_Object
obj_8221ffe3,T2⑤B:40,Pottery,,E22_Man_Made_Object
obj_94725770,T5④A:11,Pottery,,E22_Man_Made_Object
obj_b0c253a1,T2⑤B:31,Pottery,,E22_Man_Made_Object
obj_bcbcf365,T4⑤B:18,Pottery,,E22_Man_Made_Object
obj_685ba874,T1⑤B:28,Pottery,,E22_Man_Made_Object
obj_8d78bb4c,T2⑤B:18,Pottery,4.0,E22_Man_Made_Object
obj_def24685,T1⑤B:16,Pottery,4.0,E22_Man_Made_Object
obj_f6d0423a,T1⑤B:5,Pottery,3.5,E22_Man_Made_Object
obj_70f4c6ef,T1⑤B:13,Pottery,3.1,E22_Man_Made_Object
obj_06f86bf5,T2⑤B:16,Pottery,2.8,E22_Man_Made_Object
obj_ab5f0602,T1⑤B:22,Pottery,1.8,E22_Man_Made_Object
obj_3ae2fc54,T1⑤B:4,Pottery,1.0,E22_Man_Made_Object
obj_cac7986d,T1⑤B:26,Pottery,1.0,E22_Man_Made_Object
obj_1fcb3f1d,T4⑦:20,Pottery,6.3,E22_Man_Made_Object
obj_89a927cd,T5⑤:17,Pottery,5.0,E22_Man_Made_Object
obj_9fa56f9f,M14:7,Pottery,,E22_Man_Made_Object
obj_8755c33d,M7:4,Pottery,,E22_Man_Made_Object
obj_e9f0ec7a,M7:7,Pottery,,E22_Man_Made_Object
obj_a1c89427,M8:4,Pottery,,E22_Man_Made_Object
obj_2a46aab5,M8:5,Pottery,,E22_Man_Made_Object
obj_e6a77cc2,T517③：5,Pottery,,E22_Man_Made_Object
obj_9d333946,M32：1,Pottery,,E22_Man_Made_Object
obj_7b8f20a5,T517②：1,Pottery,,E22_Man_Made_Object
obj_1658cd67,T516②：1,Pottery,,E22_Man_Made_Object
obj_dce01617,T517②：31,Pottery,,E22_Man_Made_Object
obj_8fa912b2,T515②：4,Pottery,,E22_Man_Made_Object
obj_fe9cb946,T515②：1,Pottery,,E22_Man_Made_Object
obj_e2f06ccd,T517②：11,Pottery,,E22_Man_Made_Object
obj_915d546a,T402G1①:16,Pottery,,E22_Man_Made_Object
obj_43a2afd6,T203③:2,Pottery,,E22_Man_Made_Object
obj_53377807,112:34,Pottery,,E22_Man_Made_Object
obj_10c77a40,112:44,Pottery,,E22_Man_Made_Object
obj_7bd36949,T5⑤：6,Pottery,,E22_Man_Made_Object
obj_ddf97cc8,112：44,Pottery,,E22_Man_Made_Object
obj_b1be8d34,T5⑤：1,Pottery,,E22_Man_Made_Object
obj_1b3a82bb,H2：51,Pottery,,E22_Man_Made_Object
obj_b262ef8c,H2：1,Pottery,,E22_Man_Made_Object
obj_2e50d273,J1：13,Pottery,,E22_Man_Made_Object
obj_8f078c46,J1：3,Pottery,,E22_Man_Made_Object
obj_41eaa74b,J1：10,Pottery,,E22_Man_Made_Object
obj_db219f20,H2：20,Pottery,,E22_Man_Made_Object
obj_c8a0ae4b,112：42,Pottery,,E22_Man_Made_Object
obj_149e807b,J1：11,Pottery,,E22_Man_Made_Object
obj_5a0ed6eb,H2：36,Pottery,,E22_Man_Made_Object
obj_fc49e5ba,H2：22,Pottery,,E22_Man_Made_Object
obj_aa2c7ad2,J1：7,Pottery,,E22_Man_Made_Object
obj_872964b0,H2：59,Pottery,,E22_Man_Made_Object
obj_506e4f35,J1：6,Pottery,,E22_Man_Made_Object
obj_9d37c7e5,J1：12,Pottery,,E22_Man_Made_Object
obj_c322a417,T5⑤：2,Pottery,,E22_Man_Made_Object
obj_b0a2cfa7,T5⑤：4,Pottery,,E22_Man_Made_Object
obj_520f8417,T102②：3,Pottery,,E22_Man_Made_Object
obj_a9ac07c7,T103②：12,Pottery,,E22_Man_Made_Object
obj_c7c6f82e,T0708TM：49,Pottery,,E22_Man_Made_Object
obj_5a588d13,G3②:482,Pottery,,E22_Man_Made_Object
obj_eed5a7f0,H3①：338,Pottery,,E22_Man_Made_Object
obj_db3d45b0,H3①：410,Pottery,,E22_Man_Made_Object
obj_0221845d,H3①：375,Pottery,,E22_Man_Made_Object
obj_b8ae2edd,H3①：381,Pottery,,E22_Man_Made_Object
obj_f86267a9,H3①：423,Pottery,,E22_Man_Made_Object
obj_8cbe9182,H3①：341,Pottery,,E22_Man_Made_Object
obj_8d540dc5,H3①：368,Pottery,,E22_Man_Made_Object
obj_70045a35,H3①：483,Pottery,,E22_Man_Made_Object
obj_530774b0,H3①：438,Pottery,,E22_Man_Made_Object
obj_b622d575,H3①：419,Pottery,,E22_Man_Made_Object
obj_51516452,H3①：425,Pottery,,E22_Man_Made_Object
obj_98f67163,H3①：426,Pottery,,E22_Man_Made_Object
obj_d2707994,H3①：427,Pottery,,E22_Man_Made_Object
obj_9e229fe6,H3①：428,Pottery,,E22_Man_Made_Object
obj_a6ceba44,H3①：436,Pottery,,E22_Man_Made_Object
obj_51bbb6ed,H3①：486,Pottery,,E22_Man_Made_Object
obj_7bafaa23,H3①：442,Pottery,,E22_Man_Made_Object
obj_862ffbe4,H3①：418,Pottery,,E22_Man_Made_Object
obj_9433b54a,H3①：360,Pottery,,E22_Man_Made_Object
obj_32c46d44,H3①：415,Pottery,,E22_Man_Made_Object
obj_2603cee3,H3①：434,Pottery,,E22_Man_Made_Object
obj_2ed611d9,H16：27,Pottery,,E22_Man_Made_Object
obj_81d6e248,H16：1,Pottery,,E22_Man_Made_Object
obj_6e68261e,H4：1,Pottery,,E22_Man_Made_Object
obj_40731555,J1②:26,Pottery,,E22_Man_Made_Object
obj_35491aaf,J1②:54,Pottery,,E22_Man_Made_Object
obj_3dac937e,T2.②:12,Pottery,,E22_Man_Made_Object
obj_9d0cc573,T2⑤:19,Pottery,,E22_Man_Made_Object
obj_b5ef44dc,T15B:9,Pottery,,E22_Man_Made_Object
obj_eb173fa3,T5④C:3,Pottery,,E22_Man_Made_Object
obj_4c1c23e3,T2⑤B:5,Pottery,,E22_Man_Made_Object
obj_78581abb,PWZM1:1,Pottery,,E22_Man_Made_Object
obj_c7149cff,PLZM2:1,Pottery,,E22_Man_Made_Object
obj_962ed693,PLZM2:2,Pottery,,E22_Man_Made_Object
obj_f18403c3,PLZM2:3,Pottery,,E22_Man_Made_Object
obj_019cb22d,PLZM2:4,Pottery,22.0,E22_Man_Made_Object
obj_981b56b5,PLZM2:5,Pottery,,E22_Man_Made_Object
obj_60ffcbc3,PLZM2:6,Pottery,,E22_Man_Made_Object
obj_9e70a5ed,PLZM1:1,Pottery,,E22_Man_Made_Object
obj_c1724472,PLZM1:2,Pottery,,E22_Man_Made_Object
obj_6d89f603,PLZM1:3,Pottery,,E22_Man_Made_Object
obj_04c706d6,PLZM1:4,Pottery,,E22_Man_Made_Object
obj_ecc38036,PLZM3:1,Pottery,,E22_Man_Made_Object
obj_b387a2e2,PLZM3:2,Pottery,,E22_Man_Made_Object
obj_1501178e,PLZM3:3,Pottery,,E22_Man_Made_Object
obj_38334438,PLZM4:1,Pottery,,E22_Man_Made_Object
obj_984f693d,PYWM6:1,Pottery,,E22_Man_Made_Object
obj_38438e26,PYWM6:2,Pottery,,E22_Man_Made_Object
obj_b3e24f54,PYWM6:3,Pottery,,E22_Man_Made_Object
obj_e4c684ba,PYWM10:1,Pottery,,E22_Man_Made_Object
obj_f54eee31,PYWM10:2,Pottery,14.4,E22_Man_Made_Object
obj_4bca7861,PYWM10:3,Pottery,,E22_Man_Made_Object
obj_3e0738b2,PYWM10:4,Pottery,12.8,E22_Man_Made_Object
obj_4a3fe4db,PYWM1:1,Pottery,,E22_Man_Made_Object
obj_82ad32c4,PYWM1:2,Pottery,21.6,E22_Man_Made_Object
obj_b4ea0449,PYWM1:3,Pottery,,E22_Man_Made_Object
obj_e8d35800,PYWM1:4,Pottery,,E22_Man_Made_Object
obj_5759c6ec,PYWM1:5,Pottery,19.6,E22_Man_Made_Object
obj_1f4bd738,PYWM2:1,Pottery,,E22_Man_Made_Object
obj_11327c81,PYWM2:2,Pottery,,E22_Man_Made_Object
obj_553b9d5a,PYWM2:3,Pottery,,E22_Man_Made_Object
obj_6c783d60,PYWM4:1,Pottery,,E22_Man_Made_Object
obj_ff352eb0,PYWM4:2,Pottery,,E22_Man_Made_Object
obj_76f5f1b2,PYWM4:3,Pottery,,E22_Man_Made_Object
obj_9ea38cfd,PYWM4:4,Pottery,,E22_Man_Made_Object
obj_0faf6280,PYWM4:5,Pottery,,E22_Man_Made_Object
obj_b8f62c05,PYWM5:1,Pottery,,E22_Man_Made_Object
obj_effbe4da,PYWM5:2,Pottery,,E22_Man_Made_Object
obj_57a936f6,PYWM7:1,Pottery,,E22_Man_Made_Object
obj_696b9352,PYWM7:2,Pottery,,E22_Man_Made_Object
obj_4e9d40f4,PYWM7:3,Pottery,,E22_Man_Made_Object
obj_624961d6,PYWM7:4,Pottery,,E22_Man_Made_Object
obj_11af1cbb,PYWM7:5,Pottery,,E22_Man_Made_Object
obj_a81c56aa,PYWM9:1,Pottery,,E22_Man_Made_Object
obj_a1350361,PYWM9:2,Pottery,,E22_Man_Made_Object
obj_af2eac08,PYWM9:3,Pottery,,E22_Man_Made_Object
obj_433addb3,PYWM9:4,Pottery,,E22_Man_Made_Object
obj_fd762875,PYWM9:5,Pottery,12.0,E22_Man_Made_Object
obj_3a5d8bbc,PYWM9:6,Pottery,,E22_Man_Made_Object
obj_739d6b64,PYWM12:1,Pottery,14.4,E22_Man_Made_Object
obj_1f96fea6,PYWM12:2,Pottery,,E22_Man_Made_Object
obj_2cacf110,PYWM12:3,Pottery,,E22_Man_Made_Object
obj_117058db,PYWM12:4,Pottery,31.2,E22_Man_Made_Object
obj_72607198,PYWM12:5,Pottery,,E22_Man_Made_Object
obj_45dcc864,PYWM11:1,Pottery,,E22_Man_Made_Object
obj_e467dc7b,PYWM11:2,Pottery,,E22_Man_Made_Object
obj_9f98c0c9,PYWM11:3,Pottery,,E22_Man_Made_Object
obj_b2b2f64e,PYWM11:4,Pottery,14.8,E22_Man_Made_Object
obj_49ac7ff7,PYWM11:5,Pottery,,E22_Man_Made_Object
obj_b71870b9,PYZM6:1,Pottery,,E22_Man_Made_Object
obj_8ff504e1,PYZM6:2,Pottery,,E22_Man_Made_Object
obj_e6ba27bd,PYZM6:3,Pottery,,E22_Man_Made_Object
obj_1355c2cf,PYZM6:4,Pottery,,E22_Man_Made_Object
obj_3161d516,PYZM6:5,Pottery,17.2,E22_Man_Made_Object
obj_8073f801,PYZM6:6,Pottery,6.4,E22_Man_Made_Object
obj_ff687241,PYZM8:1,Pottery,20.4,E22_Man_Made_Object
obj_208a3ae4,PYZM8:2,Pottery,,E22_Man_Made_Object
obj_2ef245ae,PYZM8:3,Pottery,14.4,E22_Man_Made_Object
obj_db6c3847,PYZM8:4,Pottery,10.4,E22_Man_Made_Object
obj_cdb2c628,PYZM5:1,Pottery,24.0,E22_Man_Made_Object
obj_0dddafe4,PYZM7:1,Pottery,,E22_Man_Made_Object
obj_f35802b2,PYZM1:1,Pottery,,E22_Man_Made_Object
obj_86283b56,PYZM1:2,Pottery,,E22_Man_Made_Object
obj_ea33e3a2,PYZM1:3,Pottery,,E22_Man_Made_Object
obj_0d47d2a6,PYZM1:4,Pottery,,E22_Man_Made_Object
obj_f4cfc3d1,PYZM10:1,Pottery,4.2,E22_Man_Made_Object
obj_e90ea2a2,PYZM10:2,Pottery,16.8,E22_Man_Made_Object
obj_d184b867,PYZM10:3,Pottery,,E22_Man_Made_Object
obj_9e7b0a81,PYZM3:1,Pottery,,E22_Man_Made_Object
obj_985ee44d,PYZM4:1,Pottery,4.8,E22_Man_Made_Object
obj_04782c50,PYZM4:2,Pottery,18.0,E22_Man_Made_Object
obj_ee78be20,PYZM4:3,Pottery,19.6,E22_Man_Made_Object
obj_1414fa43,PYZM4:4,Pottery,6.2,E22_Man_Made_Object
obj_6eeda789,PYZM4:5,Pottery,12.5,E22_Man_Made_Object
obj_af2efae4,PYZM4:6,Pottery,17.0,E22_Man_Made_Object
obj_9e8ffda8,PYZM4:7,Pottery,7.8,E22_Man_Made_Object
obj_613c5199,PYZM4:8,Pottery,,E22_Man_Made_Object
obj_926b9e53,PYZM4:9,Pottery,2.0,E22_Man_Made_Object
obj_d77faf83,PLWM4:1,Pottery,,E22_Man_Made_Object
obj_a5e9504e,PLWM6:1,Pottery,,E22_Man_Made_Object
obj_c9d9a2e9,PLWM6:2,Pottery,,E22_Man_Made_Object
obj_8721aeab,PLWM1:1,Pottery,,E22_Man_Made_Object
obj_90942018,PLWM3:1,Pottery,,E22_Man_Made_Object
obj_4de474a1,PLWM3:2,Pottery,,E22_Man_Made_Object
obj_2485ceee,PLWM5:1,Pottery,,E22_Man_Made_Object
obj_e45304e8,PLWM5:2,Pottery,,E22_Man_Made_Object
obj_69a491e9,PLWM7:1,Pottery,,E22_Man_Made_Object
obj_300ff4f0,PLWM7:2,Pottery,,E22_Man_Made_Object
obj_163b318c,PLWM7:3,Pottery,,E22_Man_Made_Object
obj_680faa28,PLWM2:1,Pottery,,E22_Man_Made_Object
obj_9ddfe9aa,PLWM10:1,Pottery,24.4,E22_Man_Made_Object
obj_373b8d68,PLWM9:1,Pottery,,E22_Man_Made_Object
obj_a206c224,PYWM11:25,Pottery,,E22_Man_Made_Object
obj_767dd915,PLZM1:6,Pottery,,E22_Man_Made_Object
obj_c6983e40,PLZM2:46,Pottery,,E22_Man_Made_Object
obj_cf03043b,PLZ:0206,Pottery,,E22_Man_Made_Object
obj_ec08f63f,PLZM1:18,Pottery,,E22_Man_Made_Object
obj_45035c12,1832-2,Pottery,,E22_Man_Made_Object
obj_1a2e3c1d,H1:7,Pottery,,E22_Man_Made_Object
obj_fa523f1c,Y23,Pottery,,E22_Man_Made_Object
obj_2a3ca034,Y24,Pottery,,E22_Man_Made_Object
obj_b0cb2622,E1,Pottery,,E22_Man_Made_Object
obj_abaf9ab9,残片,Pottery,,E22_Man_Made_Object
obj_aa9ab069,V-108,Pottery,,E22_Man_Made_Object
obj_be9e175e,V-319,Pottery,,E22_Man_Made_Object
obj_e955bbcb,V-298,Pottery,,E22_Man_Made_Object
obj_17d56582,V-201,Pottery,,E22_Man_Made_Object
obj_3a31380a,V-183,Pottery,,E22_Man_Made_Object
obj_ff99d9c9,V-53,Pottery,,E22_Man_Made_Object
obj_2ecd0ff3,NB6405,Pottery,,E22_Man_Made_Object
obj_94441f97,P:0209,Pottery,,E22_Man_Made_Object
obj_392f111d,P:0289,Pottery,,E22_Man_Made_Object
obj_a269a894,P:0221,Pottery,,E22_Man_Made_Object
obj_f28e58de,P:0222,Pottery,,E22_Man_Made_Object
obj_cdc370b5,P:0223,Pottery,,E22_Man_Made_Object
obj_841c9002,P:0224,Pottery,,E22_Man_Made_Object
obj_7d83b91f,1827-1,Pottery,,E22_Man_Made_Object
obj_0581f0d0,1827-2,Pottery,,E22_Man_Made_Object
obj_c915f5b6,1827-3,Pottery,,E22_Man_Made_Object
obj_d3ed47a2,1827-4,Pottery,,E22_Man_Made_Object
obj_5502326b,1829,Pottery,,E22_Man_Made_Object
obj_12021230,1830,Pottery,,E22_Man_Made_Object
obj_d6437ad9,1831,Pottery,,E22_Man_Made_Object
obj_1563654a,1832-1,Pottery,,E22_Man_Made_Object
obj_8d2c6004,1887,Pottery,,E22_Man_Made_Object
obj_04b8c3b2,1888-1,Pottery,,E22_Man_Made_Object
obj_9b87fa98,1888-2,Pottery,,E22_Man_Made_Object
obj_cd66bf79,1889-1,Pottery,,E22_Man_Made_Object
obj_2a07e21c,1889-2,Pottery,,E22_Man_Made_Object
obj_687b0f03,1889-3,Pottery,,E22_Man_Made_Object
obj_6b04d6d2,1890-1,Pottery,,E22_Man_Made_Object
obj_922b733d,1890-2,Pottery,,E22_Man_Made_Object
obj_5e00b8c4,1890-3,Pottery,,E22_Man_Made_Object
obj_e6c43a91,PYWM4:14,Pottery,,E22_Man_Made_Object
obj_c1ea6988,PYWH6:28,Pottery,17.4,E22_Man_Made_Object
obj_68c3d416,PYZM2:4,Pottery,,E22_Man_Made_Object
obj_03cf06ba,PLWM1:5,Pottery,,E22_Man_Made_Object
obj_77534a0e,P:033,Pottery,,E22_Man_Made_Object
obj_00b5e487,P:012,Pottery,,E22_Man_Made_Object
obj_ec51406b,P:024,Pottery,,E22_Man_Made_Object
obj_a1822b2d,PYWH6:20,Pottery,23.6,E22_Man_Made_Object
obj_6b5fcafd,PCYM1:7,Pottery,,E22_Man_Made_Object
obj_2c1ab853,PLZM2:20,Pottery,,E22_Man_Made_Object
obj_94241890,PLZM2:19,Pottery,,E22_Man_Made_Object
obj_01d2ca84,PLWM4:2,Pottery,,E22_Man_Made_Object
obj_0ee9d728,PLZM1:8,Pottery,,E22_Man_Made_Object
obj_8d5dd72d,PLZM1:11,Pottery,,E22_Man_Made_Object
obj_3ddae525,PLZM1:12,Pottery,,E22_Man_Made_Object
obj_b890aef7,PYZM2:1,Pottery,,E22_Man_Made_Object
obj_507f6886,P:042,Pottery,,E22_Man_Made_Object
obj_bbb40c0c,PLWM10:5,Pottery,,E22_Man_Made_Object
obj_f80d1ae6,P:041,Pottery,,E22_Man_Made_Object
obj_970a04c8,P:046,Pottery,,E22_Man_Made_Object
obj_f1230360,PYWM11:31,Pottery,,E22_Man_Made_Object
obj_6a140e81,PCYM1:2,Pottery,,E22_Man_Made_Object
obj_e9935a6e,PWZM1:6,Pottery,,E22_Man_Made_Object
obj_cf57b618,PCYM1:6,Pottery,,E22_Man_Made_Object
obj_7e3fe7cc,PLZM2:38,Pottery,,E22_Man_Made_Object
obj_adafe43f,PLZM2:45,Pottery,,E22_Man_Made_Object
obj_f8d4fa4f,PYZT13④:4,Pottery,39.0,E22_Man_Made_Object
obj_dc9356d1,PYWT18④:2,Pottery,49.2,E22_Man_Made_Object
obj_da78a2ec,PWZT72⑦:6,Pottery,100.6,E22_Man_Made_Object
obj_015721de,PYZH1:19,Pottery,44.0,E22_Man_Made_Object
obj_ec19725b,PYZT3⑤:48,Pottery,48.8,E22_Man_Made_Object
obj_8ddfa389,PWZT36⑧:7,Pottery,,E22_Man_Made_Object
obj_24bc5079,PWZT65⑦:8,Pottery,,E22_Man_Made_Object
obj_e0a08610,PYZT8⑦:17,Pottery,,E22_Man_Made_Object
obj_bec3dfa5,PWZ:069,Pottery,13.8,E22_Man_Made_Object
obj_cf3e24a0,PWZT20⑨：5,Pottery,,E22_Man_Made_Object
obj_915dafa3,PYWT25③:2,Pottery,20.0,E22_Man_Made_Object
obj_730b0ba8,71.72,Pottery,,E22_Man_Made_Object
obj_e26f9ccf,61.85,Pottery,,E22_Man_Made_Object
obj_b8e91136,67.60,Pottery,,E22_Man_Made_Object
obj_2140ebeb,62.04,Pottery,,E22_Man_Made_Object
obj_5d75208c,P:0122,Pottery,,E22_Man_Made_Object
obj_c1aa9ab3,PYWH6:37,Pottery,50.0,E22_Man_Made_Object
obj_fcb3d4b5,PYWT28⑤:3,Pottery,53.0,E22_Man_Made_Object
obj_aee90d65,PWZT12⑤:17,Pottery,,E22_Man_Made_Object
obj_14f80185,PYWT9⑥:20,Pottery,,E22_Man_Made_Object
obj_26f78bd1,PYZT7④:2,Pottery,,E22_Man_Made_Object
obj_baf79d35,PYZT3⑦:50,Pottery,44.4,E22_Man_Made_Object
obj_273317e2,PWZT37⑦:1,Pottery,,E22_Man_Made_Object
obj_ada218fd,PWZT84⑦:2,Pottery,,E22_Man_Made_Object
obj_7a460e01,PYZT3⑤:74,Pottery,13.6,E22_Man_Made_Object
obj_953e1c0a,PWZ:035,Pottery,,E22_Man_Made_Object
obj_50fba49f,PYZT6⑤:5,Pottery,12.4,E22_Man_Made_Object
obj_f51cf0ad,PWZT85⑤:13,Pottery,,E22_Man_Made_Object
obj_87aadda1,PYZT8⑤:12,Pottery,34.8,E22_Man_Made_Object
obj_b9b3502a,PWZT80⑥:4,Pottery,28.4,E22_Man_Made_Object
obj_96af3aea,PWZT71⑦:1,Pottery,,E22_Man_Made_Object
obj_50a9cb32,PWZT71⑦:11,Pottery,,E22_Man_Made_Object
obj_b3bd6c13,PWZT20⑦:6,Pottery,,E22_Man_Made_Object
obj_b84273c6,PYZT9⑤:9,Pottery,12.6,E22_Man_Made_Object
obj_27790df8,PYZT5⑤:20,Pottery,22.7,E22_Man_Made_Object
obj_c23cf9eb,PYZ:017,Pottery,,E22_Man_Made_Object
obj_4b1dd06e,PWZT72⑦:15,Pottery,,E22_Man_Made_Object
obj_873b2570,PWZT80⑥:1,Pottery,32.4,E22_Man_Made_Object
obj_e4c982b5,PYZT5⑤:1,Pottery,14.6,E22_Man_Made_Object
obj_22ef1ca1,PYZT6⑤:1,Pottery,17.6,E22_Man_Made_Object
obj_3916cd01,PWZT80⑥:2,Pottery,46.0,E22_Man_Made_Object
obj_b5a5d8f5,PCY:0132,Pottery,7.2,E22_Man_Made_Object
obj_50a40f72,P:075,Pottery,7.2,E22_Man_Made_Object
obj_1bb2189b,PWZT9⑧:12,Pottery,,E22_Man_Made_Object
obj_df30f32f,PYZT3⑤:29,Pottery,11.8,E22_Man_Made_Object
obj_295ee563,PWZT82⑧:4,Pottery,,E22_Man_Made_Object
obj_0639fe31,PYWT38④:4,Pottery,18.8,E22_Man_Made_Object
obj_0c02709f,PYZT7⑥:2,Pottery,,E22_Man_Made_Object
obj_31ae9827,PYZT6⑤：5,Pottery,,E22_Man_Made_Object
obj_312c686d,PWZT85⑤：13,Pottery,,E22_Man_Made_Object
obj_c82dd179,PWZT71⑦：1,Pottery,,E22_Man_Made_Object
obj_ca634f51,PWZT20⑦：6,Pottery,,E22_Man_Made_Object
obj_f7d41619,PWZT80⑥：1,Pottery,,E22_Man_Made_Object
obj_3a0a4a9c,PWZT9⑧：12,Pottery,,E22_Man_Made_Object
obj_c970f5e2,PWZT65⑦:29,Pottery,19.2,E22_Man_Made_Object
obj_b9097b95,PWZT86⑤:22,Pottery,23.6,E22_Man_Made_Object
obj_2a601b03,PWZT82H7:2,Pottery,,E22_Man_Made_Object
obj_40b5c32d,PWZM1:2,Pottery,,E22_Man_Made_Object
obj_6cc92adb,PWZM1:3,Pottery,,E22_Man_Made_Object
obj_84dbe85d,PLZH7:2,Pottery,42.0,E22_Man_Made_Object
obj_67370f13,PLZM2:60,Pottery,14.4,E22_Man_Made_Object
obj_1f4f9bfb,PLZM2:49,Pottery,26.4,E22_Man_Made_Object
obj_6b7ae0e5,PLZM2:12,Pottery,,E22_Man_Made_Object
obj_e388ef09,PLZM2:23,Pottery,,E22_Man_Made_Object
obj_8e58e91f,PLZM2:22,Pottery,,E22_Man_Made_Object
obj_9cd474d3,PLZM2:10,Pottery,,E22_Man_Made_Object
obj_d366b865,PLZM2:75,Pottery,,E22_Man_Made_Object
obj_e9c346b5,PLZM1:23,Pottery,,E22_Man_Made_Object
obj_5898bb0a,PLZH3:1,Pottery,19.6,E22_Man_Made_Object
obj_2a300535,PYWM4:6,Pottery,,E22_Man_Made_Object
obj_cb1f4e7d,PYWM3:3,Pottery,,E22_Man_Made_Object
